Case,RunTime,Object,EnterTime,Velocity,Acceleration,Condition,PrepTime
1,7.7,FastTapIn,0,0.7147907,18.46213, ,0
1,7.72,FastTapIn,0.02,0.3696828,-17.25539, ,0
1,7.74,FastTapIn,0.04,0,-18.48414, ,0
1,7.76,FastTapIn,0.06,0.8796802,43.98401, ,0
1,7.78,FastTapIn,0.08,0.1889978,-34.53412, ,0
1,7.8,FastTapIn,0.09999999,0.1816791,-0.3659382, ,0
1,7.82,FastTapIn,0.12,0.1447981,-1.84405, ,0
1,7.84,FastTapIn,0.14,0.258243,5.672244, ,0
1,7.86,FastTapIn,0.16,0.1153027,-7.147014, ,0
1,7.88,FastTapIn,0.18,0.1447942,1.474573, ,0
1,7.9,FastTapIn,0.2,0.03821858,-5.32878, ,0
1,7.92,FastTapIn,0.22,0.003663434,-1.727757, ,0
1,7.94,FastTapIn,0.24,0.02890354,1.262006, ,0
1,7.96,FastTapIn,0.26,0.02877846,-0.00625439, ,0
1,7.98,FastTapIn,0.28,0.06037237,1.579696, ,0
1,8,FastTapIn,0.3,0.03443573,-1.296832, ,0
1,8.02,FastTapIn,0.32,0.08961691,2.759059, ,0
1,8.04,FastTapIn,0.34,0.0519886,-1.881416, ,0
1,8.059999,FastTapIn,0.36,0.04900054,-0.1494028, ,0
1,8.08,FastTapIn,0.38,0.09980446,2.540196, ,0
1,8.099999,FastTapIn,0.4,0.05225876,-2.377285, ,0
1,8.12,FastTapIn,0.42,0.0721956,0.9968421, ,0
1,8.139999,FastTapIn,0.4400001,0.02871789,-2.173885, ,0
1,8.16,FastTapIn,0.4600001,0.05894636,1.511423, ,0
1,8.179999,FastTapIn,0.4800001,0.005596813,-2.667477, ,0
1,8.2,FastTapIn,0.5000001,0.006559179,0.04811832, ,0
1,8.22,FastTapIn,0.52,0.02171639,0.7578607, ,0
1,8.24,FastTapIn,0.54,0.008234086,-0.6741153, ,0
1,8.26,FastTapIn,0.56,0.0361926,1.397926, ,0
1,8.28,FastTapIn,0.58,0.02377841,-0.62071, ,0
1,8.3,FastTapIn,0.6,0.04242044,0.9321019, ,0
1,8.32,FastTapIn,0.6199999,0.0193314,-1.154452, ,0
1,8.34,FastTapIn,0.6399999,0.03260145,0.6635025, ,0
1,8.36,FastTapIn,0.6599999,0.0212976,-0.5651923, ,0
1,8.38,FastTapIn,0.6799999,0.01603887,-0.2629366, ,0
1,8.4,FastTapIn,0.6999999,0.03189315,0.7927141, ,0
1,8.42,FastTapIn,0.7199998,0.01673038,-0.7581385, ,0
1,8.44,FastTapIn,0.7399998,0.03268199,0.7975806, ,0
1,8.46,FastTapIn,0.7599998,0.01743267,-0.7624664, ,0
1,8.48,FastTapIn,0.7799998,0.01727396,-0.007935613, ,0
1,8.5,FastTapIn,0.7999998,0.03324813,0.798709, ,0
1,8.52,FastTapIn,0.8199998,0.0512985,0.9025181, ,0
1,8.54,FastTapIn,0.8399997,0.009800632,-2.074893, ,0
1,8.559999,FastTapIn,0.8599997,0.003719872,-0.304038, ,0
1,8.58,FastTapIn,0.8799997,0.02441336,1.034674, ,0
1,8.599999,FastTapIn,0.8999997,0.008701225,-0.7856066, ,0
1,8.62,FastTapIn,0.9199997,0.044437,1.786789, ,0
1,8.639999,FastTapIn,0.9399996,0.02211176,-1.116262, ,0
