Case,RunTime,Object,EnterTime,Velocity,Acceleration,Condition,PrepTime
10,31.28,FastTapIn,0.0,0.6872341,19.48948, ,0
10,31.3,FastTapIn,0.02,0.3391016,-17.40663, ,0
10,31.32,FastTapIn,0.04,0.4827164,7.18074, ,0
10,31.34,FastTapIn,0.06,0.1879386,-14.73889, ,0
10,31.36,FastTapIn,0.08,0.1922239,0.2142631, ,0
10,31.38,FastTapIn,0.09999999,0.3861696,9.697288, ,0
10,31.4,FastTapIn,0.12,0.1938154,-9.617713, ,0
10,31.42,FastTapIn,0.14,0.4607547,13.34696, ,0
10,31.44,FastTapIn,0.16,0.1613262,-14.97143, ,0
10,31.46,FastTapIn,0.18,0.3319295,8.530167, ,0
10,31.48,FastTapIn,0.2,0.1019429,-11.49933, ,0
10,31.5,FastTapIn,0.22,0.1065827,0.2319887, ,0
10,31.52,FastTapIn,0.24,0.04909816,-2.874225, ,0
10,31.54,FastTapIn,0.26,0.02337976,-1.28592, ,0
10,31.56,FastTapIn,0.28,0.02939833,0.3009288, ,0
10,31.58,FastTapIn,0.3,0.06423724,1.741945, ,0
10,31.6,FastTapIn,0.32,0.09900027,1.738152, ,0
10,31.62,FastTapIn,0.34,0.03359301,-3.270363, ,0
10,31.64,FastTapIn,0.36,0.03592398,0.1165485, ,0
10,31.66,FastTapIn,0.38,0.06444459,1.426031, ,0
10,31.68,FastTapIn,0.4,0.03044854,-1.699803, ,0
10,31.7,FastTapIn,0.42,0.04656511,0.8058284, ,0
10,31.72,FastTapIn,0.4400001,0.01835261,-1.410625, ,0
10,31.74,FastTapIn,0.4600001,0.01438809,-0.1982262, ,0
10,31.76,FastTapIn,0.4800001,0.01526783,0.04398669, ,0
10,31.78,FastTapIn,0.5000001,0.03793104,1.133161, ,0
10,31.8,FastTapIn,0.52,0.0238498,-0.7040622, ,0
10,31.82,FastTapIn,0.54,0.01988085,-0.1984476, ,0
10,31.84,FastTapIn,0.56,0.04903981,1.457948, ,0
10,31.86,FastTapIn,0.58,0.0335418,-0.7749008, ,0
10,31.88,FastTapIn,0.6,0.07411429,2.028625, ,0
10,31.9,FastTapIn,0.6199999,0.01556023,-2.927703, ,0
10,31.92,FastTapIn,0.6399999,0.07717691,3.080834, ,0
10,31.94,FastTapIn,0.6599999,0.01809759,-2.953966, ,0
10,31.96,FastTapIn,0.6799999,0.02102121,0.1461814, ,0
10,31.98,FastTapIn,0.6999999,0.01933426,-0.08434756, ,0
10,32.0,FastTapIn,0.7199998,0.01161122,-0.3861519, ,0
10,32.02,FastTapIn,0.7399998,0.01086142,-0.03749044, ,0
10,32.04,FastTapIn,0.7599998,0.004973086,-0.2944165, ,0
10,32.06,FastTapIn,0.7799998,0.02686307,1.094499, ,0
