Case,RunTime,Object,EnterTime,Velocity,Acceleration,Condition,PrepTime
1,3.48,FastTapIn,0,0.8986289,-55.26377, ,0
1,3.5,FastTapIn,0.02,0.3599366,-26.93462, ,0
1,3.52,FastTapIn,0.04,0.4660299,5.304665, ,0
1,3.54,FastTapIn,0.06,0.2684701,-9.877988, ,0
1,3.56,FastTapIn,0.08,0.1082819,-8.009413, ,0
1,3.58,FastTapIn,0.09999999,0.06333129,-2.24753, ,0
1,3.6,FastTapIn,0.12,0.06753513,0.2101921, ,0
1,3.62,FastTapIn,0.14,0.08722929,0.9847079, ,0
1,3.64,FastTapIn,0.16,0.1768906,4.483063, ,0
1,3.66,FastTapIn,0.18,0.0997887,-3.855093, ,0
1,3.68,FastTapIn,0.2,0.08300622,-0.8391243, ,0
1,3.7,FastTapIn,0.22,0.07168478,-0.566072, ,0
1,3.72,FastTapIn,0.24,0.02130114,-2.519182, ,0
1,3.74,FastTapIn,0.26,0.03594986,0.7324359, ,0
1,3.76,FastTapIn,0.28,0.04534503,0.4697587, ,0
1,3.78,FastTapIn,0.3,0.08265482,1.865489, ,0
1,3.8,FastTapIn,0.32,0.03423681,-2.4209, ,0
1,3.82,FastTapIn,0.34,0.03339986,-0.04184786, ,0
1,3.84,FastTapIn,0.36,0.1449345,5.576733, ,0
1,3.86,FastTapIn,0.38,0.009821079,-6.755672, ,0
1,3.88,FastTapIn,0.4,0.1682678,7.922338, ,0
1,3.9,FastTapIn,0.42,0.004826907,-8.172048, ,0
1,3.92,FastTapIn,0.4400001,0.07748038,3.632674, ,0
1,3.94,FastTapIn,0.4600001,0.01306937,-3.22055, ,0
1,3.96,FastTapIn,0.4800001,0.01274633,-0.01615216, ,0
1,3.98,FastTapIn,0.5000001,0.0307319,0.8992785, ,0
1,4,FastTapIn,0.52,0.0492736,0.9270848, ,0
1,4.02,FastTapIn,0.54,0.09582599,2.32762, ,0
1,4.04,FastTapIn,0.56,0.08124971,-0.7288139, ,0
1,4.06,FastTapIn,0.58,0.1326865,2.57184, ,0
1,4.08,FastTapIn,0.6,0.05369986,-3.949332, ,0
1,4.1,FastTapIn,0.6199999,0.02875725,-1.247131, ,0
1,4.12,FastTapIn,0.6399999,0.06378035,1.751155, ,0
1,4.14,FastTapIn,0.6599999,0.1034511,1.983539, ,0
1,4.16,FastTapIn,0.6799999,0.4212443,15.88966, ,0
1,4.18,FastTapIn,0.6999999,0.3117833,-5.473052, ,0
1,4.2,FastTapIn,0.7199998,0.8086021,24.84094, ,0
2,5.32,FastTapIn,0,1.861374,44.27654, ,0
2,5.34,FastTapIn,0.02,0.6641117,-59.8631, ,0
2,5.36,FastTapIn,0.04,0.8950011,11.54447, ,0
2,5.38,FastTapIn,0.06,0.2556741,-31.96635, ,0
2,5.4,FastTapIn,0.08,0.271224,0.7774949, ,0
2,5.42,FastTapIn,0.09999999,0.121816,-7.4704, ,0
2,5.44,FastTapIn,0.12,0.1238231,0.1003575, ,0
2,5.46,FastTapIn,0.14,0.1275934,0.1885142, ,0
2,5.48,FastTapIn,0.16,0.1964573,3.443193, ,0
2,5.5,FastTapIn,0.18,0.05548334,-7.048697, ,0
2,5.52,FastTapIn,0.2,0.04887296,-0.3305189, ,0
2,5.54,FastTapIn,0.22,0.09098047,2.105376, ,0
2,5.56,FastTapIn,0.24,0.09992843,0.4473981, ,0
2,5.58,FastTapIn,0.26,0.0920357,-0.3946368, ,0
2,5.6,FastTapIn,0.28,0.1193433,1.365381, ,0
2,5.62,FastTapIn,0.3,0.06989583,-2.472374, ,0
2,5.64,FastTapIn,0.32,0.03668391,-1.660596, ,0
2,5.66,FastTapIn,0.34,0.02779287,-0.4445518, ,0
2,5.68,FastTapIn,0.36,0.05401755,1.311234, ,0
2,5.7,FastTapIn,0.38,0.009176154,-2.24207, ,0
2,5.72,FastTapIn,0.4,0.03551404,1.316894, ,0
2,5.74,FastTapIn,0.42,0.02635,-0.4582021, ,0
2,5.76,FastTapIn,0.4400001,0.02889019,0.1270095, ,0
2,5.78,FastTapIn,0.4600001,0.01346817,-0.7711012, ,0
2,5.8,FastTapIn,0.4800001,0.005641536,-0.3913316, ,0
2,5.82,FastTapIn,0.5000001,0.009151115,0.175479, ,0
2,5.84,FastTapIn,0.52,0.01861674,0.4732811, ,0
2,5.86,FastTapIn,0.54,0.04484129,1.311228, ,0
2,5.88,FastTapIn,0.56,0.03635573,-0.424278, ,0
2,5.9,FastTapIn,0.58,0.1759201,6.978217, ,0
2,5.92,FastTapIn,0.6,0.1766767,0.03783032, ,0
2,5.94,FastTapIn,0.6199999,0.3010013,6.21623, ,0
2,5.96,FastTapIn,0.6399999,0.2594066,-2.079733, ,0
2,5.98,FastTapIn,0.6599999,0.2599575,0.0275448, ,0
3,7.4,FastTapIn,0,0.7943367,-60.73265, ,0
3,7.42,FastTapIn,0.02,1.345316,27.54898, ,0
3,7.44,FastTapIn,0.04,0.5645932,-39.03616, ,0
3,7.46,FastTapIn,0.06,0.6580104,4.670858, ,0
3,7.48,FastTapIn,0.08,0.1207371,-26.86366, ,0
3,7.5,FastTapIn,0.09999999,0.02082874,-4.995418, ,0
3,7.52,FastTapIn,0.12,0.06873898,2.395512, ,0
3,7.54,FastTapIn,0.14,0.02609039,-2.13243, ,0
