Number,Case,Acceleration
Execute,15,-1.558438
Execute,15,-21.13201
Execute,15,-5.259719
Execute,15,-1.85405
Execute,15,-0.5802795
Execute,15,-13.55281
Execute,16,-16.48297
Execute,16,-4.406606
Execute,16,-19.11701
Execute,16,-14.85624
Execute,16,-4.250718
Execute,16,-9.01434
Execute,17,-25.99963
Execute,17,-17.66826
Execute,17,-11.90851
Execute,17,-0.9061711
Execute,17,-9.609095
Execute,17,-32.39278
Execute,18,-28.63702
Execute,18,-15.53015
Execute,18,-4.535993
Execute,18,-21.17089
Execute,18,-7.442921
Execute,18,-9.804125
Execute,18,-5.539298
Execute,19,-18.18801
Execute,19,-24.18624
Execute,19,-15.76342
Execute,19,-13.65908
Execute,20,-24.93884
Execute,20,-23.15359
Execute,20,-10.56542
Execute,20,-6.9525
Execute,20,-6.868527
Execute,20,-15.66818
Execute,21,-3.870487
Execute,21,-40.15157
Execute,22,-23.9778
Execute,22,-0.4666924
Execute,22,-29.60496
Execute,23,-43.22074
Execute,23,-6.493035
Execute,24,-15.37535
Execute,24,-36.16758
Execute,25,-33.644
Execute,25,-42.81401
Execute,26,-22.89603
Execute,27,-60.28482
Execute,28,-28.16541
Execute,28,-1.38891
Execute,29,-36.13425
Execute,29,-42.74899
Execute,30,-19.20977
Execute,30,-1.276043
Execute,30,-40.28727
