Case,RunTime,Object,EnterTime,Velocity,Acceleration,Condition,PrepTime
1,11.9,FastTapIn,0,0.2140792,5.846923, ,0
1,11.92,FastTapIn,0.02,0.1300125,-4.203335, ,0
1,11.94,FastTapIn,0.04,0,-6.500624, ,0
1,11.96,FastTapIn,0.06,0.2564391,12.82196, ,0
1,11.98,FastTapIn,0.08,0.2626742,0.3117546, ,0
1,12,FastTapIn,0.09999999,0.08215524,-9.02595, ,0
1,12.02,FastTapIn,0.12,0.1264286,2.213667, ,0
1,12.04,FastTapIn,0.14,0.0459456,-4.024148, ,0
1,12.06,FastTapIn,0.16,0.04742093,0.07376615, ,0
1,12.08,FastTapIn,0.18,0.04927079,0.09249318, ,0
1,12.1,FastTapIn,0.2,0.01638269,-1.644405, ,0
1,12.12,FastTapIn,0.22,0.03344001,0.8528661, ,0
1,12.14,FastTapIn,0.24,0.03063472,-0.1402646, ,0
1,12.16,FastTapIn,0.26,0.02860817,-0.1013272, ,0
1,12.18,FastTapIn,0.28,0.03511588,0.3253855, ,0
1,12.2,FastTapIn,0.3,0.009068855,-1.302351, ,0
1,12.22,FastTapIn,0.32,0.01860918,0.4770163, ,0
1,12.24,FastTapIn,0.34,0.04165517,1.152299, ,0
1,12.26,FastTapIn,0.36,0.07627659,1.731071, ,0
1,12.28,FastTapIn,0.38,0.03767088,-1.930285, ,0
1,12.3,FastTapIn,0.4,0.03376681,-0.1952037, ,0
1,12.32,FastTapIn,0.42,0.06377997,1.500658, ,0
1,12.34,FastTapIn,0.4400001,0.01924134,-2.226932, ,0
1,12.36,FastTapIn,0.4600001,0.04882058,1.478962, ,0
1,12.38,FastTapIn,0.4800001,0.02961798,-0.9601303, ,0
1,12.4,FastTapIn,0.5000001,0.04332022,0.6851122, ,0
1,12.42,FastTapIn,0.52,0.01683961,-1.324031, ,0
1,12.44,FastTapIn,0.54,0.02391055,0.353547, ,0
1,12.46,FastTapIn,0.56,0.03415504,0.5122249, ,0
1,12.48,FastTapIn,0.58,0.01151691,-1.131907, ,0
1,12.5,FastTapIn,0.6,0.03101256,0.9747825, ,0
1,12.52,FastTapIn,0.6199999,0.01913734,-0.593761, ,0
1,12.54,FastTapIn,0.6399999,0.03074406,0.580336, ,0
1,12.56,FastTapIn,0.6599999,0.009249172,-1.074744, ,0
1,12.58,FastTapIn,0.6799999,0.01854986,0.4650343, ,0
1,12.6,FastTapIn,0.6999999,0.01125874,-0.364556, ,0
1,12.62,FastTapIn,0.7199998,0.01019869,-0.05300213, ,0
1,12.64,FastTapIn,0.7399998,0.0249401,0.7370703, ,0
1,12.66,FastTapIn,0.7599998,0.009267783,-0.7836158, ,0
1,12.68,FastTapIn,0.7799998,0.01744675,0.4089484, ,0
1,12.7,FastTapIn,0.7999998,0.004277642,-0.6584554, ,0
1,12.72,FastTapIn,0.8199998,0.01168923,0.3705795, ,0
1,12.74,FastTapIn,0.8399997,0.007059667,-0.2314783, ,0
1,12.76,FastTapIn,0.8599997,0.0150609,0.4000617, ,0
1,12.78,FastTapIn,0.8799997,0.02675266,0.5845879, ,0
1,12.8,FastTapIn,0.8999997,0.01848813,-0.4132263, ,0
1,12.82,FastTapIn,0.9199997,0.02251961,0.2015739, ,0
1,12.84,FastTapIn,0.9399996,0.007783032,-0.7368289, ,0
1,12.86,FastTapIn,0.9599996,0.01233085,0.2273909, ,0
1,12.88,FastTapIn,0.9799996,0.01495587,0.1312512, ,0
1,12.9,FastTapIn,0.9999996,0.03394463,0.9494379, ,0
1,12.92,FastTapIn,1.02,0.02222646,-0.5859087, ,0
1,12.94,FastTapIn,1.04,0.01948252,-0.137197, ,0
1,12.96,FastTapIn,1.06,0.02691323,0.3715357, ,0
1,12.98,FastTapIn,1.08,0.01935838,-0.3777424, ,0
1,13,FastTapIn,1.1,0.02849464,0.456813, ,0
1,13.02,FastTapIn,1.12,0.0134059,-0.7544371, ,0
1,13.04,FastTapIn,1.14,0.009778146,-0.1813876, ,0
1,13.06,FastTapIn,1.159999,0.02667354,0.8447698, ,0
1,13.08,FastTapIn,1.179999,0.01437375,-0.6149896, ,0
1,13.1,FastTapIn,1.199999,0.04006357,1.284491, ,0
1,13.12,FastTapIn,1.219999,0.01747683,-1.129337, ,0
1,13.14,FastTapIn,1.239999,0.02004445,0.1283809, ,0
1,13.16,FastTapIn,1.259999,0.01202933,-0.4007558, ,0
1,13.18,FastTapIn,1.279999,0.01992087,0.3945768, ,0
1,13.2,FastTapIn,1.299999,0.01029606,-0.4812406, ,0
1,13.22,FastTapIn,1.319999,0.009718389,-0.02888329, ,0
1,13.24,FastTapIn,1.339999,0.01965177,0.4966689, ,0
1,13.26,FastTapIn,1.359999,0.01311009,-0.3270837, ,0
1,13.28,FastTapIn,1.379999,0.01316272,0.002631592, ,0
1,13.3,FastTapIn,1.399999,0.008806755,-0.2177985, ,0
1,13.32,FastTapIn,1.419999,0.01514215,0.3167698, ,0
1,13.34,FastTapIn,1.439999,0.005045098,-0.5048527, ,0
1,13.36,FastTapIn,1.459999,0.005030025,-0.0007536495, ,0
1,13.38,FastTapIn,1.479999,0.01535169,0.5160831, ,0
1,13.4,FastTapIn,1.499999,0.0168197,0.07340084, ,0
1,13.42,FastTapIn,1.519999,0.03091851,0.7049404, ,0
1,13.44,FastTapIn,1.539999,0.009359945,-1.077928, ,0
1,13.46,FastTapIn,1.559999,0.0116003,0.1120178, ,0
1,13.48,FastTapIn,1.579999,0.003908699,-0.3845801, ,0
1,13.5,FastTapIn,1.599999,0.006357677,0.1224489, ,0
1,13.52,FastTapIn,1.619999,0.003072474,-0.1642602, ,0
1,13.54,FastTapIn,1.639999,0.004957316,0.09424212, ,0
1,13.56,FastTapIn,1.659999,0.01675428,0.589848, ,0
1,13.58,FastTapIn,1.679999,0.01147353,-0.2640372, ,0
1,13.6,FastTapIn,1.699999,0.01856269,0.354458, ,0
1,13.62,FastTapIn,1.719999,0.01071646,-0.3923118, ,0
1,13.64,FastTapIn,1.739999,0.01873497,0.4009254, ,0
1,13.66,FastTapIn,1.759999,0.008314042,-0.5210462, ,0
1,13.68,FastTapIn,1.779999,0.01516502,0.342549, ,0
1,13.7,FastTapIn,1.799999,0.02312816,0.3981569, ,0
1,13.72,FastTapIn,1.819999,0.0216888,-0.07196795, ,0
1,13.74,FastTapIn,1.839999,0.03522388,0.6767536, ,0
1,13.76,FastTapIn,1.859999,0.01811892,-0.8552478, ,0
1,13.78,FastTapIn,1.879999,0.01764304,-0.02379399, ,0
1,13.8,FastTapIn,1.899999,0.0352781,0.8817528, ,0
1,13.82,FastTapIn,1.919999,0.02711697,-0.4080566, ,0
1,13.84,FastTapIn,1.939999,0.01186661,-0.762518, ,0
1,13.86,FastTapIn,1.959999,0.006288468,-0.2789069, ,0
1,13.88,FastTapIn,1.979999,0.02486746,0.9289496, ,0
1,13.9,FastTapIn,1.999999,0.01774992,-0.3558769, ,0
1,13.92,FastTapIn,2.019999,0.02937016,0.5810117, ,0
1,13.94,FastTapIn,2.039999,0.01231855,-0.8525805, ,0
1,13.96,FastTapIn,2.059999,0.04082948,1.425547, ,0
1,13.98,FastTapIn,2.079999,0.01891726,-1.095611, ,0
1,14,FastTapIn,2.099999,0.02371985,0.2401296, ,0
1,14.02,FastTapIn,2.119999,0.01114226,-0.6288798, ,0
1,14.04,FastTapIn,2.139999,0.01183257,0.03451575, ,0
1,14.06,FastTapIn,2.159999,0.01459404,0.1380735, ,0
1,14.08,FastTapIn,2.179999,0.007225745,-0.3684148, ,0
1,14.1,FastTapIn,2.199999,0.01184862,0.2311437, ,0
1,14.12,FastTapIn,2.219999,0.008612111,-0.1618254, ,0
1,14.14,FastTapIn,2.239999,0.01163501,0.1511449, ,0
1,14.16,FastTapIn,2.259999,0.01180669,0.008584233, ,0
1,14.18,FastTapIn,2.279999,0.0136987,0.09460058, ,0
1,14.2,FastTapIn,2.299999,0.01557655,0.09389227, ,0
1,14.22,FastTapIn,2.319999,0.001261407,-0.7157571, ,0
1,14.24,FastTapIn,2.339998,0.01581064,0.7274615, ,0
1,14.26,FastTapIn,2.359998,0.006984004,-0.4413316, ,0
1,14.28,FastTapIn,2.379998,0.01396459,0.3490295, ,0
1,14.3,FastTapIn,2.399998,0.007560241,-0.3202176, ,0
