Case,RunTime,Object,EnterTime,Velocity,Acceleration,Condition,PrepTime
1,4.02,FastTapIn,0.0,0.1242555,-5.10183, ,0
1,4.04,FastTapIn,0.02,0.1228733,-0.06910712, ,0
1,4.06,FastTapIn,0.04,0.3375212,10.73239, ,0
1,4.08,FastTapIn,0.06,0.1123881,-11.25666, ,0
1,4.1,FastTapIn,0.08,0.117355,0.2483491, ,0
1,4.12,FastTapIn,0.09999999,0.2528705,6.775773, ,0
1,4.14,FastTapIn,0.12,0.134308,-5.928126, ,0
1,4.16,FastTapIn,0.14,0.1325115,-0.08982196, ,0
1,4.18,FastTapIn,0.16,0.2890639,7.82762, ,0
1,4.2,FastTapIn,0.18,0.141979,-7.354247, ,0
1,4.22,FastTapIn,0.2,0.2383872,4.820408, ,0
1,4.24,FastTapIn,0.22,0.05097565,-9.370575, ,0
1,4.26,FastTapIn,0.24,0.05389693,0.1460638, ,0
1,4.28,FastTapIn,0.26,0.06208477,0.4093921, ,0
1,4.3,FastTapIn,0.28,0.0216819,-2.020144, ,0
1,4.32,FastTapIn,0.3,0.06570642,2.201226, ,0
1,4.34,FastTapIn,0.32,0.04745263,-0.9126894, ,0
1,4.36,FastTapIn,0.34,0.1423568,4.745207, ,0
1,4.38,FastTapIn,0.36,0.0934882,-2.443428, ,0
1,4.4,FastTapIn,0.38,0.08809535,-0.2696425, ,0
1,4.42,FastTapIn,0.4,0.4179108,16.49077, ,0
1,4.44,FastTapIn,0.42,0.1940735,-11.19186, ,0
2,5.26,FastTapIn,0.0,0.07249374,-10.0833, ,0
2,5.28,FastTapIn,0.02,0.14738,3.744312, ,0
2,5.3,FastTapIn,0.04,0.079313,-3.403349, ,0
2,5.32,FastTapIn,0.06,0.1404942,3.059058, ,0
2,5.34,FastTapIn,0.08,0.06225166,-3.912125, ,0
2,5.36,FastTapIn,0.09999999,0.064381,0.1064673, ,0
2,5.38,FastTapIn,0.12,0.1292524,3.243568, ,0
2,5.4,FastTapIn,0.14,0.06217177,-3.35403, ,0
2,5.42,FastTapIn,0.16,0.0887569,1.329257, ,0
2,5.44,FastTapIn,0.18,0.03164682,-2.855504, ,0
2,5.46,FastTapIn,0.2,0.0512739,0.981354, ,0
2,5.48,FastTapIn,0.22,0.03469281,-0.8290542, ,0
2,5.5,FastTapIn,0.24,0.03024479,-0.2224012, ,0
2,5.52,FastTapIn,0.26,0.0593444,1.454981, ,0
2,5.54,FastTapIn,0.28,0.02996071,-1.469185, ,0
2,5.56,FastTapIn,0.3,0.1550086,6.252394, ,0
2,5.58,FastTapIn,0.32,0.1192207,-1.789392, ,0
