Number,Case,Velocity
5,9,0.09851488
5,9,0.03300052
5,9,0.04859887
5,9,0.0176585
5,9,0.01819281
5,9,0.02768594
5,9,0.0337448
5,9,0.04220971
5,9,0.01669256
5,9,0.04323493
5,9,0.0289051
5,9,0.0291422
5,9,0.04765041
5,9,0.02064548
5,9,0.02997092
5,9,0.01189135
5,9,0.0314482
5,9,0.01441697
5,9,0.0275578
5,9,0.01468089
5,9,0.02792909
5,9,0.01373703
5,9,0.005212069
5,9,0.01083106
5,9,0.02369552
5,9,0.03092742
5,9,0.007555327
5,9,0.009353921
5,9,0.003790759
5,9,0.008924673
5,9,0.01805366
5,9,0.009788238
5,9,0.007107715
5,9,0.0135823
5,9,0.02064024
5,9,0.008240351
5,9,0.008585444
5,9,0.01601961
5,9,0.01721397
5,9,0.03181918
5,9,0.01655701
5,9,0.0131815
5,9,0.01163417
5,9,0.0325944
5,9,0.02158681
5,9,0.0209569
5,9,0.04857709
5,9,0.004329572
5,9,0.0144269
5,9,0.01738667
5,9,0.03056864
5,9,0.02961702
5,9,0.02789763
5,9,0.06536732
5,9,0.04364384
5,9,0.08249702
5,9,0.07674541
5,10,0.1879386
5,10,0.1922239
5,10,0.1938154
5,10,0.1613262
5,10,0.1019429
5,10,0.1065827
5,10,0.04909816
5,10,0.02337976
5,10,0.02939833
5,10,0.06423724
5,10,0.09900027
5,10,0.03359301
5,10,0.03592398
5,10,0.06444459
5,10,0.03044854
5,10,0.04656511
5,10,0.01835261
5,10,0.01438809
5,10,0.01526783
5,10,0.03793104
5,10,0.0238498
5,10,0.01988085
5,10,0.04903981
5,10,0.0335418
5,10,0.07411429
5,10,0.01556023
5,10,0.07717691
5,10,0.01809759
5,10,0.02102121
5,10,0.01933426
5,10,0.01161122
5,10,0.01086142
5,10,0.004973086
5,10,0.02686307
5,10,0.0147091
5,10,0.01796484
5,10,0.009512852
5,10,0.009710085
5,10,0.009043893
5,10,0.0009525748
5,10,0.003414956
5,10,0.009839998
5,10,0.03416404
5,10,0.02529575
5,10,0.02059987
5,10,0.03655441
5,10,0.01576872
5,10,0.02735181
5,10,0.0118358
5,10,0.07142992
5,10,0.03270779
5,10,0.1392543
5,10,0.1095644
5,10,0.1040914
5,10,0.2869621
5,10,0.1805089
6,1,0.01337583
6,1,0.1367621
6,1,0.2425346
6,1,0.1075983
6,1,0.1756354
6,1,0.06951367
6,1,0.02326399
6,1,0.03981043
6,1,0.02720207
6,1,0.05945922
6,1,0.03319881
6,1,0.09267417
6,1,0.04413974
6,1,0.04224838
6,1,0.03554316
6,1,0.01851848
6,1,0.03828605
6,1,0.0156236
6,1,0.06543056
6,1,0.02528333
6,1,0.02612893
6,1,0.08534385
6,1,0.03937542
6,1,0.08147502
6,1,0.07160019
6,1,0.1883785
6,1,0.01445239
6,1,0.2388864
6,1,0.0466507
6,2,0.2636014
6,2,0.2603365
6,2,0.05337096
6,2,0.06979112
6,2,0.09872091
6,2,0.01578324
6,2,0.02545451
6,2,0.01269138
6,2,0.01934483
6,2,0.007704187
6,2,0.02746701
6,2,0.008294831
6,2,0.01494173
6,2,0.08455969
6,2,0.03957463
6,2,0.03583863
6,2,0.01614675
6,2,0.01553972
6,2,0.06249446
6,2,0.02967488
6,2,0.0546828
6,2,0.03038604
6,2,0.05876391
6,2,0.08555602
6,2,0.3095001
6,2,0.2205214
6,3,0.345498
6,3,0.3439906
6,3,0.200223
6,3,0.4175812
6,3,0.1141507
6,3,0.1113701
6,3,0.04828923
6,3,0.08662602
6,3,0.02700923
6,3,0.0391826
6,3,0.05137175
6,3,0.02206283
6,3,0.07182373
6,3,0.05332266
6,3,0.05881159
6,3,0.01164356
6,3,0.02104886
6,3,0.03650963
6,3,0.01425124
6,3,0.04780659
6,3,0.03450036
6,3,0.0775393
6,3,0.03555722
6,3,0.02889186
6,3,0.03046489
6,3,0.02800358
6,3,0.07644771
6,3,0.03581159
6,3,0.2012229
6,3,0.2183356
6,4,0.3896182
6,4,0.2680752
6,4,0.3440108
6,4,0.08718035
6,4,0.07785604
6,4,0.04663901
6,4,0.08968913
6,4,0.08355907
6,4,0.07425164
6,4,0.131652
6,4,0.05910261
6,4,0.06982394
6,4,0.04904823
6,4,0.03235167
6,4,0.02396623
6,4,0.02374911
6,4,0.04384404
6,4,0.01438482
6,4,0.0235689
6,4,0.008702677
6,4,0.02312132
6,4,0.02258828
6,4,0.03981658
6,4,0.02288055
6,4,0.02131538
6,4,0.0690123
6,4,0.03944553
6,4,0.1274181
6,4,0.08755549
6,4,0.3881885
6,4,0.2968177
6,5,0.2872182
6,5,0.1468246
6,5,0.2750733
6,5,0.1307324
6,5,0.1479365
6,5,0.07731384
6,5,0.1658422
6,5,0.04799032
6,5,0.09880889
6,5,0.04924012
6,5,0.06621069
6,5,0.02492703
6,5,0.08596718
6,5,0.1708427
6,5,0.09000719
6,5,0.1363993
6,5,0.05018654
6,5,0.04686452
6,5,0.01434436
6,5,0.01316261
6,5,0.01212994
6,5,0.01252539
6,5,0.05748369
6,5,0.06698402
6,5,0.03677625
6,5,0.02729017
6,5,0.04519791
6,5,0.07841537
6,5,0.03265812
6,5,0.07680091
6,5,0.02109247
6,5,0.157809
6,5,0.09955221
6,5,0.1894508
6,5,0.2822086
6,5,0.2694801
6,6,0.1945623
6,6,0.1238453
6,6,0.05011332
6,6,0.1150606
6,6,0.069183
6,6,0.09561218
6,6,0.03218114
6,6,0.03957996
6,6,0.02472402
6,6,0.07646123
6,6,0.04252926
6,6,0.0393265
6,6,0.06849418
6,6,0.03032095
6,6,0.07334391
6,6,0.009323772
6,6,0.01980109
6,6,0.02253979
6,6,0.01833014
6,6,0.008184894
6,6,0.0189382
6,6,0.0364283
6,6,0.03115256
6,6,0.1353006
6,6,0.1020741
6,6,0.09904972
6,7,0.3206077
6,7,0.2090398
6,7,0.2050072
6,7,0.2035992
6,7,0.1325309
6,7,0.2287579
6,7,0.1026167
6,7,0.1812557
6,7,0.09519101
6,7,0.07987379
6,7,0.05159488
6,7,0.04250312
6,7,0.09273373
6,7,0.04055207
6,7,0.04907279
6,7,0.02975817
6,7,0.05208201
6,7,0.01071168
6,7,0.01046483
6,7,0.02220223
6,7,0.03717878
6,7,0.06672806
6,7,0.02944526
6,7,0.01586068
6,7,0.01364553
6,7,0.04203753
6,7,0.07336725
6,7,0.04818862
6,7,0.1692978
6,7,0.1194636
6,7,0.3060231
6,8,0.03684786
6,8,0.1503111
6,8,0.1460074
6,8,0.06174199
6,8,0.02579741
6,8,0.05595966
6,8,0.01955745
6,8,0.07954535
6,8,0.064229
6,8,0.08177956
6,8,0.1451108
6,8,0.08616983
6,8,0.1440138
6,8,0.061496
6,8,0.09930262
6,8,0.03951984
6,8,0.01849836
6,8,0.02143414
6,8,0.00778793
6,8,0.02228993
6,8,0.02025183
6,8,0.05481059
6,8,0.01442162
6,8,0.01358566
6,8,0.03572473
6,8,0.02817793
6,8,0.07191104
6,8,0.03718326
6,8,0.1501376
6,8,0.1047509
6,8,0.2136402
6,8,0.1108945
6,8,0.108677
6,8,0.2967077
6,8,0.2371976
6,9,0.1443656
6,9,0.1492511
6,9,0.05678692
6,9,0.07437004
6,9,0.09185231
6,9,0.0384203
6,9,0.04032219
6,9,0.08454785
6,9,0.05019458
6,9,0.05929916
6,9,0.01465032
6,9,0.02905606
6,9,0.0106979
6,9,0.0348421
6,9,0.02328897
6,9,0.02958153
6,9,0.04974349
6,9,0.03146915
6,9,0.04168813
6,9,0.01602923
6,9,0.04203582
6,9,0.04570382
6,9,0.03724552
6,9,0.0612312
6,9,0.02881115
6,9,0.03617465
6,9,0.01953317
6,9,0.07812761
6,9,0.09932135
6,9,0.09696677
6,10,0.1927676
6,10,0.1433509
6,10,0.1832189
6,10,0.04478059
6,10,0.1068553
6,10,0.0222154
6,10,0.08876455
6,10,0.08434824
6,10,0.02232665
6,10,0.03896773
6,10,0.01145367
6,10,0.01367369
6,10,0.012565
6,10,0.04006802
6,10,0.01937009
6,10,0.02313882
6,10,0.02382606
6,10,0.02222158
6,10,0.02477112
6,10,0.01189583
6,10,0.02969687
6,10,0.06521689
6,10,0.06117173
6,10,0.1041323
6,10,0.04970109
6,10,0.03058178
6,10,0.02042865
6,10,0.03847495
6,10,0.03437194
6,10,0.03201053
6,10,0.2398971
6,10,0.2205209
7,1,0.03478688
7,1,0.03472468
7,1,0.08424426
7,1,0.04185742
7,1,0.1166742
7,1,0.06137517
7,1,0.11331
7,1,0.05344362
7,1,0.05205338
7,1,0.1394773
7,1,0.06613578
7,1,0.1301264
7,1,0.07592648
7,1,0.1370234
7,1,0.06210355
7,1,0.03711644
7,1,0.07692233
7,1,0.09342866
7,1,0.05929954
7,1,0.05680457
7,1,0.005915578
7,1,0.05927233
7,1,0.0451128
7,1,0.002245436
7,1,0.04112717
7,1,0.02414138
7,1,0.02403135
7,1,0.02581648
7,1,0.004879615
7,1,0.01013872
7,1,0.002756155
7,1,0.04963553
7,1,0.04585115
7,1,0.06475603
7,1,0.02241617
7,1,0.02170281
7,1,0.0349814
7,1,0.01935935
7,1,0.03621577
7,1,0.01698487
7,1,0.02731605
7,1,0.01176775
7,1,0.01593807
7,1,0.02399325
7,1,0.008515161
7,1,0.02853337
7,1,0.02160938
7,1,0.05179159
7,1,0.02082889
7,1,0.01992423
7,1,0.03659803
7,1,0.01895804
7,1,0.07166655
7,1,0.03508175
7,1,0.1072982
7,1,0.06524233
7,1,0.1382963
7,1,0.07353723
7,1,0.07196156
7,2,0.2957781
7,2,0.2925334
7,2,0.3051327
7,2,0.4543945
7,2,0.1423581
7,2,0.2896567
7,2,0.07022925
7,2,0.07256532
7,2,0.06538703
7,2,0.02651376
7,2,0.04585579
7,2,0.03964463
7,2,0.08186473
7,2,0.04379995
7,2,0.1019883
7,2,0.05830148
7,2,0.04296985
7,2,0.06934525
7,2,0.03061009
7,2,0.08275682
7,2,0.01981299
7,2,0.03349995
7,2,0.04852014
7,2,0.03636362
7,2,0.05402093
7,2,0.02170676
7,2,0.19903
7,2,0.01128882
7,2,0.01838625
7,2,0.4808083
7,3,0.32412
7,3,0.3200651
7,3,0.2611835
7,3,0.2245767
7,3,0.3479467
7,3,0.1298069
7,3,0.1956724
7,3,0.07287037
7,3,0.07214354
7,3,0.04866362
7,3,0.04167069
7,3,0.08225946
7,3,0.04033803
7,3,0.1422761
7,3,0.06792673
7,3,0.1254126
7,3,0.05077123
7,3,0.04931498
7,3,0.05545562
7,3,0.03932129
7,3,0.07829563
7,3,0.06423946
7,3,0.1677696
7,3,0.1019524
7,3,0.3682451
7,3,0.1779285
7,4,0.4303542
7,4,0.2152803
7,4,0.2512141
7,4,0.3684131
7,4,0.1233886
7,4,0.1366795
7,4,0.0722019
7,4,0.09386495
7,4,0.01314819
7,4,0.01364654
7,4,0.01592122
7,4,0.01036697
7,4,0.02054819
7,4,0.05273827
7,4,0.08384942
7,4,0.09465486
7,4,0.177126
7,4,0.1069781
7,4,0.1557975
7,4,0.2767741
7,4,0.01018999
7,4,0.4306431
7,5,0.3446858
7,5,0.2838638
7,5,0.2801576
7,5,0.4666246
7,5,0.09753398
7,5,0.07473367
7,5,0.02727802
7,5,0.08969491
7,5,0.06694144
7,5,0.1508288
7,5,0.06615937
7,5,0.06170169
7,5,0.09386133
7,5,0.03627611
7,5,0.07869129
7,5,0.03945335
7,5,0.05608866
7,5,0.02888797
7,5,0.02879203
7,5,0.1020267
7,5,0.04952833
7,5,0.2125534
7,5,0.2003774
7,5,0.5373675
7,5,0.3388276
7,6,0.6201202
7,6,0.3662353
7,6,0.7557643
7,6,0.3912856
7,6,0.3855037
7,6,0.596495
7,6,0.1700536
7,6,0.2354009
7,6,0.07202204
7,6,0.05913799
7,6,0.04118779
7,6,0.07699469
7,6,0.1353195
7,6,0.1137218
7,6,0.1722596
7,6,0.09903086
7,6,0.1614906
7,6,0.07898382
7,6,0.1713429
7,6,0.01086288
7,6,0.2979969
7,6,0.02679595
7,6,0.2481336
7,6,0.4073248
7,6,0.02894645
7,6,0.8238277
7,7,0.3816912
7,7,0.3684911
7,7,0.6061245
7,7,0.006440548
7,7,0.4888703
7,7,0.1948297
7,7,0.3411794
7,7,0.08785833
7,7,0.1924994
7,7,0.07386275
7,7,0.06378417
7,7,0.3412079
7,7,0.3418543
7,7,0.6438115
7,7,0.6711919
7,8,0.5009351
7,8,0.2485154
7,8,0.4864587
7,8,0.1500675
7,8,0.2661353
7,8,0.1155187
7,8,0.06208196
7,8,0.1376331
7,8,0.01842741
7,8,0.04973174
7,8,0.04511133
7,8,0.1039375
7,8,0.05890269
7,8,0.1452338
7,8,0.1280625
7,8,0.1243687
7,8,0.3507208
7,8,0.2217052
7,9,0.310866
7,9,0.2769038
7,9,0.3601532
7,9,0.3288426
7,9,0.1635391
7,9,0.1924421
7,9,0.04006032
7,9,0.06824306
7,9,0.06487164
7,9,0.2429258
7,9,0.1939364
7,9,0.3703929
7,9,0.2701895
7,9,0.263368
7,9,0.6054914
7,9,0.5016941
7,10,0.4486183
7,10,0.4422933
7,10,1.00571
7,10,0.4987248
7,10,0.1160664
7,10,0.223388
7,10,0.1698078
7,10,0.2050802
7,10,0.3787018
7,10,0.849001
7,10,0.4789618
7,10,0.4629834
7,10,0.9923621
8,1,0.2684701
8,1,0.1082819
8,1,0.06333129
8,1,0.06753513
8,1,0.08722929
8,1,0.1768906
8,1,0.0997887
8,1,0.08300622
8,1,0.07168478
8,1,0.02130114
8,1,0.03594986
8,1,0.04534503
8,1,0.08265482
8,1,0.03423681
8,1,0.03339986
8,1,0.1449345
8,1,0.009821079
8,1,0.1682678
8,1,0.004826907
8,1,0.07748038
8,1,0.01306937
8,1,0.01274633
8,1,0.0307319
8,1,0.0492736
8,1,0.09582599
8,1,0.08124971
8,1,0.1326865
8,1,0.05369986
8,1,0.02875725
8,1,0.06378035
8,1,0.1034511
8,2,0.2556741
8,2,0.271224
8,2,0.121816
8,2,0.1238231
8,2,0.1275934
8,2,0.1964573
8,2,0.05548334
8,2,0.04887296
8,2,0.09098047
8,2,0.09992843
8,2,0.0920357
8,2,0.1193433
8,2,0.06989583
8,2,0.03668391
8,2,0.02779287
8,2,0.05401755
8,2,0.009176154
8,2,0.03551404
8,2,0.02635
8,2,0.02889019
8,2,0.01346817
8,2,0.005641536
8,2,0.009151115
8,2,0.01861674
8,2,0.04484129
8,2,0.03635573
8,2,0.1759201
8,2,0.1766767
8,2,0.3010013
8,2,0.2594066
8,2,0.2599575
8,3,0.1207371
8,3,0.02082874
8,3,0.06873898
8,3,0.02609039
8,3,0.1279986
8,3,0.1080912
8,3,0.1830266
8,3,0.07550912
8,3,0.1279737
8,3,0.03581586
8,3,0.03092392
8,3,0.08587062
8,3,0.03982573
8,3,0.02214467
8,3,0.01359866
8,3,0.01469535
8,3,0.01459487
8,3,0.01437789
8,3,0.0668141
8,3,0.01410242
8,3,0.02995943
8,3,0.02080797
8,3,0.08842788
8,3,0.05437646
8,3,0.0474939
8,3,0.04401839
8,3,0.0231632
8,3,0.01378276
8,3,0.01938999
8,3,0.04989406
8,3,0.008842759
8,3,0.09016239
8,3,0.03359924
8,3,0.006255664
8,3,0.00660875
8,3,0.006425421
8,3,0.06625125
8,3,0.06316084
8,3,0.142871
8,3,0.2713485
8,3,0.1713232
8,4,0.04494929
8,4,0.1489903
8,4,0.113497
8,4,0.1801839
8,4,0.07360853
8,4,0.0768847
8,4,0.03147795
8,4,0.06420442
8,4,0.1335895
8,4,0.06909404
8,4,0.03944046
8,4,0.01612297
8,4,0.03269024
8,4,0.02097197
8,4,0.02096285
8,4,0.05235969
8,4,0.02416084
8,4,0.1532867
8,4,0.07766037
8,4,0.1001068
8,4,0.02117139
8,4,0.01728353
8,4,0.04161247
8,4,0.04496385
8,4,0.01821222
8,4,0.004960679
8,4,0.04335257
8,4,0.05082451
8,4,0.1327111
8,4,0.0818237
8,4,0.07850192
8,5,0.1360611
8,5,0.09403401
8,5,0.09757104
8,5,0.219593
8,5,0.05581957
8,5,0.2098895
8,5,0.02821774
8,5,0.23014
8,5,0.05064891
8,5,0.09199986
8,5,0.03489102
8,5,0.03279587
8,5,0.05887847
8,5,0.04226849
8,5,0.0788001
8,5,0.07838762
8,5,0.09370136
8,5,0.02292082
8,5,0.04344769
8,5,0.08266996
8,5,0.0493966
8,5,0.07932954
8,5,0.04368814
8,5,0.06769259
8,5,0.03264892
8,5,0.04540428
8,5,0.02563267
8,5,0.02581543
8,5,0.04418395
8,5,0.02312724
8,5,0.1073597
8,5,0.04208205
8,5,0.07752132
8,5,0.07196845
8,5,0.07119928
8,5,0.1381291
8,5,0.1421565
8,6,0.1329265
8,6,0.02968889
8,6,0.1102006
8,6,0.05476188
8,6,0.07720055
8,6,0.02634926
8,6,0.05559245
8,6,0.01584503
8,6,0.02225984
8,6,0.03180572
8,6,0.01162331
8,6,0.02605696
8,6,0.01287558
8,6,0.0153245
8,6,0.04874405
8,6,0.06784764
8,6,0.02274341
8,6,0.02126072
8,6,0.1230861
8,6,0.02810245
8,6,0.05364429
8,6,0.0175894
8,6,0.05021621
8,6,0.01907132
8,6,0.007386622
8,6,0.04061183
8,6,0.0414071
8,6,0.0402694
8,6,0.03792629
8,6,0.08898691
8,6,0.01082275
8,6,0.04103794
8,6,0.02365658
8,6,0.1212298
8,7,0.1255355
8,7,0.05268366
8,7,0.02485338
8,7,0.08836406
8,7,0.02773038
8,7,0.0655366
8,7,0.1604782
8,7,0.1058308
8,7,0.009552754
8,7,0.1154733
8,7,0.04012449
8,7,0.0453143
8,7,0.02891353
8,7,0.009364704
8,7,0.03061726
8,7,0.02435369
8,7,0.06611864
8,7,0.04171428
8,7,0.06019866
8,7,0.03219022
8,7,0.03122827
8,7,0.04978478
8,7,0.02933242
8,7,0.06432273
8,7,0.01294831
8,7,0.02861312
8,7,0.01744848
8,7,0.04062605
8,7,0.02041607
8,7,0.03923441
8,7,0.08017188
8,7,0.07192447
8,7,0.230133
8,8,0.1195045
8,8,0.1006182
8,8,0.1128601
8,8,0.06578139
8,8,0.02504425
8,8,0.03593734
8,8,0.1273406
8,8,0.1949087
8,8,0.07318564
8,8,0.100726
8,8,0.04615823
8,8,0.04503063
8,8,0.07858604
8,8,0.03431322
8,8,0.02658007
8,8,0.007976755
8,8,0.04651275
8,8,0.04144742
8,8,0.03924163
8,8,0.06812971
8,8,0.02830702
8,8,0.03468681
8,8,0.01576976
8,8,0.02987394
8,8,0.0293751
8,8,0.080056
8,8,0.0506934
8,8,0.01345668
8,8,0.03050051
8,8,0.03366397
8,8,0.08291619
8,8,0.05076467
8,8,0.09344137
8,8,0.04388101
8,8,0.1218192
8,9,0.1174343
8,9,0.04608119
8,9,0.07045438
8,9,0.02736855
8,9,0.02118994
8,9,0.04605105
8,9,0.03504578
8,9,0.0632898
8,9,0.05338544
8,9,0.02603319
8,9,0.03874603
8,9,0.02950187
8,9,0.07993709
8,9,0.01227598
8,9,0.02051196
8,9,0.01835424
8,9,0.04353314
8,9,0.01161449
8,9,0.01819036
8,9,0.01414709
8,9,0.01726382
8,9,0.03876101
8,9,0.03174828
8,9,0.07282635
8,9,0.04356748
8,9,0.04052421
8,9,0.04624782
8,9,0.04543219
8,9,0.07005788
8,9,0.02653482
8,9,0.06327265
8,9,0.02941235
8,9,0.04199214
8,9,0.03742255
8,9,0.03576475
8,9,0.07841161
8,9,0.03560124
8,9,0.1046604
8,9,0.06468514
8,9,0.1308217
8,9,0.06677005
8,9,0.06529602
8,10,0.174929
8,10,0.05497103
8,10,0.07518297
8,10,0.02020058
8,10,0.01708319
8,10,0.08913171
8,10,0.08434587
8,10,0.1498658
8,10,0.04665364
8,10,0.07859982
8,10,0.03205585
8,10,0.03140091
8,10,0.09612358
8,10,0.02064984
8,10,0.04127982
8,10,0.06863368
8,10,0.1225687
8,10,0.05259393
8,10,0.0514602
8,10,0.02957672
8,10,0.01703705
8,10,0.03200858
8,10,0.01773945
8,10,0.0294941
8,10,0.02875945
8,10,0.01370798
8,10,0.02644674
8,10,0.01506318
8,10,0.02589948
8,10,0.01782489
8,10,0.01904807
8,10,0.01218172
8,10,0.007392963
8,10,0.0108966
8,10,0.05976152
8,10,0.01844335
8,10,0.01753484
8,10,0.02790964
8,10,0.01371744
8,10,0.02265381
8,10,0.009333003
8,10,0.0173773
8,10,0.01951922
8,10,0.01924267
8,10,0.1443465
9,1,0.09763812
9,1,0.06935725
9,1,0.08574806
9,1,0.0425505
9,1,0.05247536
9,1,0.08390881
9,1,0.03596737
9,1,0.02849174
9,1,0.04253263
9,1,0.03889667
9,1,0.06001269
9,1,0.02767809
9,1,0.0255141
9,1,0.007142586
9,1,0.007979505
9,1,0.01690548
9,1,0.01389953
9,1,0.04758204
9,1,0.03411034
9,1,0.07214797
9,1,0.03479647
9,1,0.04368476
9,1,0.01964977
9,1,0.01855605
9,1,0.0440014
9,1,0.02043958
9,1,0.1298839
9,1,0.1190667
9,1,0.2027274
9,1,0.1940522
9,2,0.1490265
9,2,0.05464198
9,2,0.06207551
9,2,0.0459155
9,2,0.1418153
9,2,0.05498857
9,2,0.02142645
9,2,0.02045031
9,2,0.02185689
9,2,0.0430104
9,2,0.01550122
9,2,0.06387755
9,2,0.04680724
9,2,0.06040944
9,2,0.01992311
9,2,0.02054151
9,2,0.05783731
9,2,0.05021701
9,2,0.08954274
9,2,0.03679244
9,2,0.064431
9,2,0.03221025
9,2,0.05277381
9,2,0.1000321
9,2,0.01783506
9,2,0.02894149
9,2,0.02718093
9,2,0.06847554
9,2,0.03331852
9,3,0.2304349
9,3,0.1832824
9,3,0.07641345
9,3,0.1778645
9,3,0.05738517
9,3,0.1444262
9,3,0.0993384
9,3,0.131311
9,3,0.1135107
9,3,0.03859603
9,3,0.08049399
9,3,0.03373945
9,3,0.0204318
9,3,0.006543438
9,3,0.08382645
9,3,0.0504312
9,3,0.05399998
9,3,0.07781051
9,3,0.03345251
9,3,0.02827867
9,3,0.005291629
9,3,0.05205043
9,3,0.02574134
9,3,0.06668718
9,3,0.02057969
9,3,0.02041672
9,3,0.03998938
9,3,0.02013158
9,3,0.06065364
9,3,0.01824014
9,3,0.01886808
9,3,0.0117507
9,3,0.01067026
9,3,0.04403263
9,3,0.02191286
9,3,0.05582901
9,3,0.03983152
9,3,0.1105208
9,3,0.07580407
9,3,0.1945456
9,4,0.1590028
9,4,0.09393295
9,4,0.03639003
9,4,0.04182371
9,4,0.06202633
9,4,0.033156
9,4,0.06371757
9,4,0.01607458
9,4,0.02079138
9,4,0.0135849
9,4,0.02768096
9,4,0.01672164
9,4,0.02120231
9,4,0.06212929
9,4,0.04270555
9,4,0.06514047
9,4,0.02378371
9,4,0.08209579
9,4,0.03931262
9,4,0.0645139
9,4,0.01171018
9,4,0.0122529
9,4,0.01182134
9,4,0.00580862
9,4,0.05852722
9,4,0.02466427
9,4,0.04172942
9,4,0.01845182
9,4,0.01670625
9,4,0.04595704
9,4,0.02224947
9,4,0.07510234
9,4,0.03159236
9,4,0.0403429
9,4,0.01130432
9,4,0.03600705
9,4,0.1120381
9,4,0.0795991
9,4,0.1536136
9,4,0.05421405
9,5,0.05352212
9,5,0.1209799
9,5,0.02720519
9,5,0.07955333
9,5,0.1218736
9,5,0.0368897
9,5,0.09231944
9,5,0.06225935
9,5,0.07521679
9,5,0.04996796
9,5,0.0475507
9,5,0.08724592
9,5,0.08713984
9,5,0.02107285
9,5,0.07037797
9,5,0.09201211
9,5,0.004411997
9,5,0.06243965
9,5,0.01287978
9,5,0.02832678
9,5,0.01068566
9,5,0.02107823
9,5,0.0269272
9,5,0.01206699
9,5,0.025762
9,5,0.01532267
9,5,0.04449171
9,5,0.01420168
9,5,0.01286276
9,5,0.0288056
9,5,0.01937865
9,5,0.005408933
9,5,0.02277437
9,5,0.04127939
9,5,0.04530837
9,5,0.04291988
9,5,0.189079
9,6,0.08452055
9,6,0.07783118
9,6,0.04844381
9,6,0.05890113
9,6,0.01812839
9,6,0.01488743
9,6,0.03527635
9,6,0.02225288
9,6,0.06769984
9,6,0.03873663
9,6,0.07401351
9,6,0.07252267
9,6,0.06828713
9,6,0.06781226
9,6,0.001012238
9,6,0.01262839
9,6,0.01268064
9,6,0.0149049
9,6,0.02299988
9,6,0.02820333
9,6,0.006978534
9,6,0.01182243
9,6,0.01149362
9,6,0.01143168
9,6,0.02467503
9,6,0.01633738
9,6,0.004170639
9,6,0.009737813
9,6,0.009614779
9,6,0.02313156
9,6,0.01560657
9,6,0.05981053
9,6,0.02370969
9,6,0.0318232
9,6,0.04122667
9,6,0.1247122
9,6,0.08370223
9,6,0.08069053
9,6,0.01869396
9,7,0.3188743
9,7,0.2716146
9,7,0.2085095
9,7,0.4316812
9,7,0.2161152
9,7,0.1786005
9,7,0.121729
9,7,0.05366054
9,7,0.06063217
9,7,0.02299566
9,7,0.2049669
9,7,0.06040213
9,7,0.08863677
9,7,0.0222734
9,7,0.01944127
9,7,0.1000893
9,7,0.01788537
9,7,0.1493988
9,7,0.06855728
9,7,0.04776341
9,7,0.01383343
9,7,0.04386114
9,7,0.03057604
9,7,0.03101016
9,7,0.05946974
9,7,0.01216888
9,7,0.02306843
9,7,0.03183309
9,7,0.05143608
9,7,0.02352731
9,7,0.01635316
9,7,0.03138374
9,7,0.02195278
9,7,0.02800914
9,7,0.01045625
9,7,0.05284001
9,7,0.02356586
9,7,0.05334846
9,7,0.01965502
9,7,0.01568219
9,7,0.045208
9,7,0.02259776
9,7,0.1871153
9,7,0.2131429
9,7,0.4256203
9,7,0.4178562
9,8,0.05961862
9,8,0.0527506
9,8,0.06687725
9,8,0.02471368
9,8,0.02790902
9,8,0.01801879
9,8,0.1031807
9,8,0.04626826
9,8,0.04664483
9,8,0.0262072
9,8,0.01267753
9,8,0.04602024
9,8,0.02067267
9,8,0.03509791
9,8,0.01447009
9,8,0.01439483
9,8,0.03247881
9,8,0.02824593
9,8,0.0309021
9,8,0.01699985
9,8,0.04793571
9,8,0.01094859
9,8,0.02962064
9,8,0.01762008
9,8,0.03705919
9,8,0.06694879
9,8,0.03733657
9,8,0.0792345
9,8,0.009091108
9,8,0.06360158
9,8,0.0152554
9,8,0.02657424
9,8,0.01726549
9,8,0.02474071
9,8,0.04310913
9,8,0.02264154
9,8,0.01775059
9,8,0.04272595
9,8,0.04236672
9,8,0.1162493
9,9,0.267358
9,9,0.3008693
9,9,0.2995641
9,9,0.04349378
9,9,0.01903164
9,9,0.07634028
9,9,0.02887359
9,9,0.03272036
9,9,0.0636382
9,9,0.0458817
9,9,0.102266
9,9,0.06073299
9,9,0.0771198
9,9,0.02205062
9,9,0.04193378
9,9,0.03948773
9,9,0.03653102
9,9,0.1065753
9,9,0.01043543
9,9,0.02025836
9,9,0.05041455
9,9,0.06978688
9,9,0.02392198
9,9,0.02446916
9,9,0.0413797
9,9,0.02423671
9,9,0.0147915
9,9,0.0137542
9,9,0.01508138
9,9,0.01094805
9,9,0.003859868
9,9,0.01228653
9,9,0.008755123
9,9,0.03830133
9,9,0.03836498
9,9,0.2153571
9,9,0.2281619
9,9,0.2962805
9,9,0.2878754
9,10,0.2594852
9,10,0.2623368
9,10,0.1058542
9,10,0.1666034
9,10,0.06118989
9,10,0.06678639
9,10,0.04316835
9,10,0.06896969
9,10,0.006932764
9,10,0.009178645
9,10,0.04473558
9,10,0.05175991
9,10,0.08192533
9,10,0.04932531
9,10,0.09570218
9,10,0.02352998
9,10,0.02341349
9,10,0.03385129
9,10,0.02506055
9,10,0.0456102
9,10,0.04294322
9,10,0.06454311
9,10,0.01692637
9,10,0.02239851
9,10,0.03396395
9,10,0.03172982
9,10,0.01630526
9,10,0.01386177
9,10,0.06321455
9,10,0.03951825
9,10,0.09623034
9,10,0.05612963
9,10,0.06428941
