Case,RunTime,Object,EnterTime,Velocity,Acceleration,Condition,PrepTime
1,20.06,FastTapIn,0,0.2103896,-6.80174, ,0
1,20.08,FastTapIn,0.02,0.2136157,0.1613073, ,0
1,20.1,FastTapIn,0.04,0.211972,-0.0821881, ,0
1,20.12,FastTapIn,0.06,0.43528,11.1654, ,0
1,20.14,FastTapIn,0.08,0.2285339,-10.3373, ,0
1,20.16,FastTapIn,0.09999999,0.226624,-0.09549782, ,0
1,20.18,FastTapIn,0.12,0.3073943,4.038514, ,0
1,20.2,FastTapIn,0.14,0.1554719,-7.596117, ,0
1,20.22,FastTapIn,0.16,0.1464568,-0.4507586, ,0
1,20.24,FastTapIn,0.18,0.06484422,-4.080627, ,0
1,20.26,FastTapIn,0.2,0.138758,3.695688, ,0
1,20.28,FastTapIn,0.22,0.0541155,-4.232124, ,0
1,20.3,FastTapIn,0.24,0.05784352,0.1864012, ,0
1,20.32,FastTapIn,0.26,0.07468156,0.8419017, ,0
1,20.34,FastTapIn,0.28,0.003073271,-3.580414, ,0
1,20.36,FastTapIn,0.3,0.006877616,0.1902173, ,0
1,20.38,FastTapIn,0.32,0.01107488,0.209863, ,0
1,20.4,FastTapIn,0.34,0.01559093,0.2258025, ,0
1,20.42,FastTapIn,0.36,0.008040545,-0.3775191, ,0
1,20.44,FastTapIn,0.38,0.01179634,0.1877896, ,0
1,20.46,FastTapIn,0.4,0.01879773,0.3500698, ,0
1,20.48,FastTapIn,0.42,0.03117,0.6186135, ,0
1,20.5,FastTapIn,0.4400001,0.05490924,1.186962, ,0
1,20.52,FastTapIn,0.4600001,0.0245515,-1.517887, ,0
1,20.54,FastTapIn,0.4800001,0.09417892,3.481371, ,0
1,20.56,FastTapIn,0.5000001,0.04353347,-2.532272, ,0
1,20.58,FastTapIn,0.52,0.008778349,-1.737756, ,0
1,20.6,FastTapIn,0.54,0.009871503,0.05465769, ,0
1,20.62,FastTapIn,0.56,0.006561238,-0.1655132, ,0
1,20.64,FastTapIn,0.58,0.08767879,4.055878, ,0
1,20.66,FastTapIn,0.6,0.04246842,-2.260519, ,0
1,20.68,FastTapIn,0.6199999,0.004786199,-1.884111, ,0
1,20.7,FastTapIn,0.6399999,0.002018459,-0.138387, ,0
1,20.72,FastTapIn,0.6599999,0.01847684,0.8229191, ,0
1,20.74,FastTapIn,0.6799999,0.01186116,-0.3307838, ,0
1,20.76,FastTapIn,0.6999999,0.03289646,1.051765, ,0
1,20.78,FastTapIn,0.7199998,0.0436267,0.5365118, ,0
1,20.8,FastTapIn,0.7399998,0.02175993,-1.093338, ,0
1,20.82,FastTapIn,0.7599998,0.03836528,0.8302674, ,0
1,20.84,FastTapIn,0.7799998,0.03053411,-0.3915585, ,0
1,20.86,FastTapIn,0.7999998,0.02811558,-0.1209266, ,0
1,20.88,FastTapIn,0.8199998,0.01923098,-0.44423, ,0
1,20.9,FastTapIn,0.8399997,0.02679447,0.3781749, ,0
1,20.92,FastTapIn,0.8599997,0.02429346,-0.1250508, ,0
1,20.94,FastTapIn,0.8799997,0.01918567,-0.2553892, ,0
1,20.96,FastTapIn,0.8999997,0.03915408,0.9984205, ,0
1,20.98,FastTapIn,0.9199997,0.01783878,-1.065765, ,0
1,21,FastTapIn,0.9399996,0.03593161,0.9046414, ,0
1,21.02,FastTapIn,0.9599996,0.01625976,-0.9835925, ,0
1,21.04,FastTapIn,0.9799996,0.01676458,0.02524089, ,0
1,21.06,FastTapIn,0.9999996,0.03429105,0.8763238, ,0
1,21.08,FastTapIn,1.02,0.0175414,-0.8374823, ,0
1,21.1,FastTapIn,1.04,0.03323163,0.7845115, ,0
1,21.12,FastTapIn,1.06,0.01119426,-1.101869, ,0
1,21.14,FastTapIn,1.08,0.01497519,0.1890469, ,0
1,21.16,FastTapIn,1.1,0.0106753,-0.2149949, ,0
1,21.18,FastTapIn,1.12,0.03946157,1.439314, ,0
1,21.2,FastTapIn,1.14,0.07581383,1.817613, ,0
1,21.22,FastTapIn,1.159999,0.01347975,-3.116704, ,0
1,21.24,FastTapIn,1.179999,0.0136949,0.01075715, ,0
1,21.26,FastTapIn,1.199999,0.006573041,-0.3560928, ,0
1,21.28,FastTapIn,1.219999,0.01953068,0.6478819, ,0
1,21.3,FastTapIn,1.239999,0.009212546,-0.5159067, ,0
1,21.32,FastTapIn,1.259999,0.04002047,1.540396, ,0
1,21.34,FastTapIn,1.279999,0.02158355,-0.921846, ,0
1,21.36,FastTapIn,1.299999,0.01973164,-0.09259526, ,0
1,21.38,FastTapIn,1.319999,0.01685207,-0.1439787, ,0
1,21.4,FastTapIn,1.339999,0.0089314,-0.3960334, ,0
1,21.42,FastTapIn,1.359999,0.01895781,0.5013207, ,0
1,21.44,FastTapIn,1.379999,0.02106761,0.10549, ,0
1,21.46,FastTapIn,1.399999,0.03617352,0.7552953, ,0
1,21.48,FastTapIn,1.419999,0.01452354,-1.082499, ,0
1,21.5,FastTapIn,1.439999,0.01315907,-0.06822315, ,0
1,21.52,FastTapIn,1.459999,0.06469314,2.576703, ,0
1,21.54,FastTapIn,1.479999,0.01842736,-2.313289, ,0
1,21.56,FastTapIn,1.499999,0.03618969,0.8881164, ,0
1,21.58,FastTapIn,1.519999,0.02486279,-0.5663452, ,0
1,21.6,FastTapIn,1.539999,0.03727711,0.620716, ,0
1,21.62,FastTapIn,1.559999,0.01303113,-1.212299, ,0
1,21.64,FastTapIn,1.579999,0.0536559,2.031239, ,0
1,21.66,FastTapIn,1.599999,0.02462269,-1.45166, ,0
1,21.68,FastTapIn,1.619999,0.0119574,-0.6332648, ,0
1,21.7,FastTapIn,1.639999,0.03412091,1.108176, ,0
1,21.72,FastTapIn,1.659999,0.02188651,-0.6117198, ,0
1,21.74,FastTapIn,1.679999,0.02939803,0.375576, ,0
1,21.76,FastTapIn,1.699999,0.009766256,-0.9815889, ,0
1,21.78,FastTapIn,1.719999,0.02077576,0.550475, ,0
1,21.8,FastTapIn,1.739999,0.05318588,1.620506, ,0
1,21.82,FastTapIn,1.759999,0.03408725,-0.9549313, ,0
1,21.84,FastTapIn,1.779999,0.005798486,-1.414438, ,0
1,21.86,FastTapIn,1.799999,0.005241045,-0.02787204, ,0
