Number,Case,Acceleration
Execute,2,-0.7971378
Execute,2,-0.3882691
Execute,2,-0.02941508
Execute,2,-0.5070687
Execute,2,-0.4668683
Execute,2,-0.094583
Execute,2,-0.179226
Execute,2,-0.378246
Execute,2,-1.05709
Execute,2,-0.02988448
Execute,2,-1.618047
Execute,2,-1.192836
Execute,2,-0.3586367
Execute,2,-0.8360026
Execute,2,-0.4826631
Execute,2,-0.2604188
Execute,2,-0.01610038
Execute,2,-0.5257736
Execute,2,-0.6069751
Execute,2,-0.3220717
Execute,2,-1.472086
Execute,3,-0.9185802
Execute,3,-1.41747
Execute,3,-0.9587469
Execute,3,-0.5939717
Execute,3,-0.6202503
Execute,3,-0.3316247
Execute,3,-1.334856
Execute,3,-0.5183918
Execute,3,-0.06260388
Execute,3,-0.3320572
Execute,3,-0.3443219
Execute,3,-0.1360955
Execute,3,-0.2033675
Execute,3,-0.01270883
Execute,3,-0.4974953
Execute,3,-0.8389743
Execute,3,-0.2444707
Execute,3,-0.1574849
Execute,3,-0.8905613
Execute,3,-0.5747315
Execute,3,-0.6013817
Execute,3,-0.3664181
Execute,3,-1.178329
Execute,3,-0.7340521
Execute,3,-0.1431677
Execute,3,-0.8548623
Execute,3,-0.002452452
Execute,3,-1.306496
Execute,3,-0.7224916
Execute,3,-1.004069
Execute,3,-0.3613029
Execute,3,-0.2414959
Execute,3,-0.1685048
Execute,3,-0.3367458
Execute,3,-0.1542933
Execute,3,-0.735186
Execute,3,-0.03591329
Execute,3,-0.9029642
Execute,3,-1.238921
Execute,3,-0.1942563
Execute,3,-0.2698332
Execute,3,-0.561244
Execute,3,-0.3087663
Execute,3,-0.6676306
Execute,3,-0.1646834
Execute,3,-0.9223233
Execute,3,-0.396818
Execute,3,-1.176737
Execute,3,-1.515695
Execute,3,-0.5325277
Execute,3,-0.4709525
Execute,3,-0.4696616
Execute,3,-0.9209704
Execute,3,-0.2258237
Execute,3,-0.001909351
Execute,3,-1.193367
Execute,3,-0.01599253
Execute,3,-0.0956575
Execute,3,-0.03937976
Execute,3,-0.1745097
Execute,3,-0.4554393
Execute,3,-0.6004802
Execute,3,-0.05874261
Execute,3,-0.34511
Execute,3,-0.2353406
Execute,3,-0.596841
Execute,3,-0.0006954651
Execute,3,-0.4826573
Execute,3,-0.3431007
Execute,3,-0.3506607
Execute,3,-0.5694767
Execute,3,-0.890444
Execute,3,-1.278296
Execute,3,-1.221472
Execute,3,-0.4471636
Execute,3,-0.26075
Execute,3,-0.65057
Execute,3,-0.4081491
Execute,3,-0.0233416
Execute,3,-0.3441376
Execute,3,-0.7945512
Execute,3,-0.160626
Execute,3,-0.02404824
Execute,3,-0.07757144
Execute,3,-0.3564168
Execute,3,-0.1412434
Execute,3,-0.5280017
Execute,3,-0.569856
Execute,3,-0.3255007
Execute,3,-0.2445399
Execute,3,-0.02775891
Execute,3,-0.3231451
Execute,3,-0.1311152
Execute,3,-0.02064081
Execute,3,-0.3931417
Execute,3,-0.6216391
Execute,3,-0.9107845
Execute,3,-1.034089
Execute,3,-1.555888
Execute,3,-0.2363625
Execute,3,-0.1321331
Execute,3,-0.7207145
Execute,3,-0.2333125
Execute,3,-0.4747642
Execute,3,-0.03915816
Execute,3,-0.3545212
Execute,3,-0.09277417
Execute,3,-0.3208233
Execute,3,-0.1133927
Execute,3,-0.01651603
Execute,3,-0.1083899
Execute,3,-0.9758459
Execute,3,-0.2532783
Execute,3,-0.275828
Execute,3,-0.01954236
Execute,3,-1.557772
Execute,3,-0.5290735
Execute,3,-0.1155732
Execute,3,-0.8307214
Execute,3,-0.3994097
Execute,3,-0.01375694
Execute,3,-1.280253
Execute,3,-0.8717794
Execute,3,-0.3186998
Execute,3,-0.03626458
Execute,3,-0.1760297
Execute,3,-0.1487056
Execute,3,-0.5520802
Execute,3,-0.5129564
Execute,3,-0.832477
Execute,3,-0.01140917
Execute,3,-1.20875
Execute,3,-0.1961224
Execute,3,-0.0208504
Execute,3,-0.1137293
Execute,3,-0.1326413
Execute,3,-0.2563506
Execute,3,-0.4329027
Execute,3,-0.468237
Execute,3,-0.09257468
Execute,3,-0.5057045
Execute,3,-1.043313
Execute,3,-1.817409
Execute,3,-0.09298529
Execute,1,-3.378196
Execute,1,-2.752236
Execute,1,-0.008212216
Execute,1,-2.354142
Execute,1,-1.923143
Execute,1,-2.421483
Execute,1,-3.134511
Execute,1,-2.047055
Execute,1,-2.268334
Execute,1,-1.163579
Execute,1,-0.9595274
Execute,1,-0.8271199
Execute,1,-0.5226685
Execute,1,-0.9627274
Execute,1,-1.193271
Execute,1,-0.0753073
Execute,1,-0.9284787
Execute,1,-1.749026
Execute,1,-0.0134632
Execute,1,-2.25178
Execute,1,-2.055072
Execute,1,-1.095015
