Number,Case,Velocity
2,10,0.02107785
2,10,0.04903353
2,10,0.04409015
2,10,0.03969144
2,10,0.02402587
2,10,0.02487383
2,10,0.03462081
2,10,0.0163555
2,10,0.0426885
2,10,0.054283
2,10,0.05178552
2,10,0.05868762
2,10,0.028187
2,10,0.04908263
2,10,0.05441559
2,10,0.1262638
2,10,0.07246058
2,10,0.07167383
2,10,0.2176776
3,1,0.3403943
3,1,0.1601242
3,1,0.1531461
3,1,0.3252122
3,1,0.2364587
3,1,0.1779482
3,1,0.03518482
3,1,0.06879453
3,1,0.009034836
3,1,0.08461622
3,1,0.02023583
3,1,0.04567916
3,1,0.0626552
3,1,0.02531985
3,1,0.04245399
3,1,0.01932598
3,1,0.07494318
3,1,0.03636019
3,1,0.06931154
3,1,0.07987802
3,1,0.07669745
3,1,0.2348499
3,2,0.3141022
3,2,0.2547288
3,2,0.05205801
3,2,0.3271648
3,2,0.1220581
3,2,0.05219221
3,2,0.08082055
3,2,0.03273972
3,2,0.05663871
3,2,0.02871551
3,2,0.0557052
3,2,0.03767918
3,2,0.03493594
3,2,0.06349754
3,2,0.03074968
3,2,0.1081861
3,2,0.0521986
3,2,0.2559308
3,2,0.193977
3,3,0.2430653
3,3,0.266992
3,3,0.2585383
3,3,0.1494937
3,3,0.082406
3,3,0.03835355
3,3,0.07075526
3,3,0.02822097
3,3,0.04979588
3,3,0.02370189
3,3,0.04935157
3,3,0.08332835
3,3,0.04822236
3,3,0.08764184
3,3,0.04521026
3,3,0.1372661
3,3,0.168378
3,3,0.04534534
3,3,0.1676065
3,3,0.09335788
3,3,0.2697317
3,3,0.1673709
3,4,0.2454907
3,4,0.1566143
3,4,0.1020664
3,4,0.177077
3,4,0.04359471
3,4,0.07052632
3,4,0.0126147
3,4,0.05424245
3,4,0.01709841
3,4,0.06964805
3,4,0.02922141
3,4,0.05985099
3,4,0.1014011
3,4,0.04483756
3,4,0.1022306
3,4,0.04927589
3,4,0.06960677
3,4,0.1022124
3,4,0.09803952
3,4,0.2600973
3,4,0.1262433
3,5,0.02346884
3,5,0.2042732
3,5,0.1823514
3,5,0.0790131
3,5,0.1008421
3,5,0.03880434
3,5,0.02584415
3,5,0.01559193
3,5,0.03027308
3,5,0.00894354
3,5,0.00808931
3,5,0.07770813
3,5,0.03346147
3,5,0.06253077
3,5,0.04060757
3,5,0.07269273
3,5,0.03512127
3,5,0.03381577
3,5,0.03627655
3,5,0.0362854
3,5,0.1112768
3,5,0.08352727
3,6,0.4439401
3,6,0.2189771
3,6,0.4602785
3,6,0.221359
3,6,0.2193836
3,6,0.195052
3,6,0.09998223
3,6,0.1081555
3,6,0.02850798
3,6,0.04452764
3,6,0.02480508
3,6,0.02218752
3,6,0.1091008
3,6,0.04173882
3,6,0.06199599
3,6,0.02265386
3,6,0.05537091
3,6,0.03048827
3,6,0.1461982
3,6,0.06796236
3,6,0.1411709
3,6,0.3370241
3,7,0.1882094
3,7,0.2966368
3,7,0.1167928
3,7,0.2125204
3,7,0.09406954
3,7,0.04871897
3,7,0.06094556
3,7,0.03198403
3,7,0.03101174
3,7,0.00861035
3,7,0.04043951
3,7,0.01465853
3,7,0.01242923
3,7,0.09049383
3,7,0.07470342
3,7,0.1721628
3,7,0.08253123
3,8,0.2062221
3,8,0.3518027
3,8,0.1515953
3,8,0.3040123
3,8,0.1501439
3,8,0.2066917
3,8,0.06387037
3,8,0.06560356
3,8,0.195685
3,8,0.03718342
3,8,0.04277543
3,8,0.1051905
