Case,RunTime,Object,EnterTime,Velocity,Acceleration,Condition,PrepTime
1,7.54,FastTapIn,0,0.1044903,0.006087124, ,0
1,7.56,FastTapIn,0.02,0.1010478,-0.1721252, ,0
1,7.58,FastTapIn,0.04,0.1424252,2.068871, ,0
1,7.6,FastTapIn,0.06,0.1537127,0.5643763, ,0
1,7.62,FastTapIn,0.08,0.04532885,-5.419193, ,0
1,7.64,FastTapIn,0.09999999,0.1115445,3.310782, ,0
1,7.66,FastTapIn,0.12,0.02373585,-4.390432, ,0
1,7.68,FastTapIn,0.14,0.03383724,0.5050693, ,0
1,7.7,FastTapIn,0.16,0.02108856,-0.6374341, ,0
1,7.72,FastTapIn,0.18,0.02259774,0.07545911, ,0
1,7.74,FastTapIn,0.2,0.05783897,1.762062, ,0
1,7.76,FastTapIn,0.22,0.0232174,-1.731079, ,0
1,7.78,FastTapIn,0.24,0.0093126,-0.69524, ,0
1,7.8,FastTapIn,0.26,0.007265795,-0.1023402, ,0
1,7.82,FastTapIn,0.28,0.01960224,0.6168223, ,0
1,7.84,FastTapIn,0.3,0.02561274,0.3005248, ,0
1,7.86,FastTapIn,0.32,0.02592973,0.01584962, ,0
1,7.88,FastTapIn,0.34,0.03079216,0.2431214, ,0
1,7.9,FastTapIn,0.36,0.0185301,-0.6131026, ,0
1,7.92,FastTapIn,0.38,0.03534571,0.8407803, ,0
1,7.94,FastTapIn,0.4,0.01519653,-1.007459, ,0
1,7.96,FastTapIn,0.42,0.04262524,1.371436, ,0
1,7.98,FastTapIn,0.4400001,0.03032837,-0.6148436, ,0
1,8,FastTapIn,0.4600001,0.02439344,-0.2967467, ,0
1,8.02,FastTapIn,0.4800001,0.02115002,-0.1621707, ,0
1,8.04,FastTapIn,0.5000001,0.01026529,-0.5442367, ,0
1,8.059999,FastTapIn,0.52,0.02748105,0.8607882, ,0
1,8.08,FastTapIn,0.54,0.01614294,-0.5669055, ,0
1,8.099999,FastTapIn,0.56,0.03348795,0.8672502, ,0
1,8.12,FastTapIn,0.58,0.0219059,-0.5791025, ,0
1,8.139999,FastTapIn,0.6,0.0378596,0.7976853, ,0
1,8.16,FastTapIn,0.6199999,0.008281085,-1.478926, ,0
1,8.179999,FastTapIn,0.6399999,0.01443232,0.3075618, ,0
1,8.2,FastTapIn,0.6599999,0.03146545,0.8516564, ,0
1,8.22,FastTapIn,0.6799999,0.02844016,-0.1512643, ,0
1,8.24,FastTapIn,0.6999999,0.023508,-0.2466079, ,0
1,8.26,FastTapIn,0.7199998,0.005774423,-0.8866791, ,0
1,8.28,FastTapIn,0.7399998,0.01121539,0.2720481, ,0
1,8.3,FastTapIn,0.7599998,0.009525666,-0.08448596, ,0
1,8.32,FastTapIn,0.7799998,0.008388357,-0.05686544, ,0
1,8.34,FastTapIn,0.7999998,0.01619219,0.3901918, ,0
1,8.36,FastTapIn,0.8199998,0.008739197,-0.3726498, ,0
1,8.38,FastTapIn,0.8399997,0.01530775,0.3284279, ,0
1,8.4,FastTapIn,0.8599997,0.01765749,0.1174868, ,0
1,8.42,FastTapIn,0.8799997,0.02565764,0.4000074, ,0
1,8.44,FastTapIn,0.8999997,0.007801089,-0.8928275, ,0
