Case,RunTime,Object,EnterTime,Velocity,Acceleration,Condition,PrepTime
10,56.46,FastTapIn,0.0,0.9057323,17.27536, ,0
10,56.48,FastTapIn,0.02,0.3562952,-27.47185, ,0
10,56.5,FastTapIn,0.04,0.1927676,-8.17638, ,0
10,56.52,FastTapIn,0.06,0.3842398,9.573608, ,0
10,56.54,FastTapIn,0.08,0.1433509,-12.04445, ,0
10,56.56,FastTapIn,0.09999999,0.1832189,1.993399, ,0
10,56.58,FastTapIn,0.12,0.04478059,-6.921913, ,0
10,56.6,FastTapIn,0.14,0.1068553,3.103736, ,0
10,56.62,FastTapIn,0.16,0.0222154,-4.231996, ,0
10,56.64,FastTapIn,0.18,0.08876455,3.327457, ,0
10,56.66,FastTapIn,0.2,0.08434824,-0.2208155, ,0
10,56.68,FastTapIn,0.22,0.02232665,-3.10108, ,0
10,56.7,FastTapIn,0.24,0.03896773,0.8320542, ,0
10,56.72,FastTapIn,0.26,0.01145367,-1.375703, ,0
10,56.74,FastTapIn,0.28,0.01367369,0.111001, ,0
10,56.76,FastTapIn,0.3,0.012565,-0.05543442, ,0
10,56.78,FastTapIn,0.32,0.04006802,1.375151, ,0
10,56.8,FastTapIn,0.34,0.01937009,-1.034897, ,0
10,56.82,FastTapIn,0.36,0.02313882,0.1884366, ,0
10,56.84,FastTapIn,0.38,0.02382606,0.03436208, ,0
10,56.86,FastTapIn,0.4,0.02222158,-0.08022404, ,0
10,56.88,FastTapIn,0.42,0.02477112,0.1274767, ,0
10,56.9,FastTapIn,0.4400001,0.01189583,-0.6437646, ,0
10,56.92,FastTapIn,0.4600001,0.02969687,0.890052, ,0
10,56.94,FastTapIn,0.4800001,0.06521689,1.776001, ,0
10,56.96,FastTapIn,0.5000001,0.06117173,-0.2022581, ,0
10,56.98,FastTapIn,0.52,0.1041323,2.148027, ,0
10,57.0,FastTapIn,0.54,0.04970109,-2.721559, ,0
10,57.02,FastTapIn,0.56,0.03058178,-0.9559659, ,0
10,57.04,FastTapIn,0.58,0.02042865,-0.5076562, ,0
10,57.06,FastTapIn,0.6,0.03847495,0.902315, ,0
10,57.08,FastTapIn,0.6199999,0.03437194,-0.2051504, ,0
10,57.1,FastTapIn,0.6399999,0.03201053,-0.1180708, ,0
10,57.12,FastTapIn,0.6599999,0.2398971,10.39433, ,0
10,57.14,FastTapIn,0.6799999,0.2205209,-0.9688109, ,0
10,57.16,FastTapIn,0.6999999,0.4202607,9.986993, ,0
11,64.74,FastTapIn,0.0,0.2015081,-23.54643, ,0
11,64.76,FastTapIn,0.02,0.4186608,10.85764, ,0
11,64.78,FastTapIn,0.04,0.2187792,-9.994084, ,0
11,64.8,FastTapIn,0.06,0.3614753,7.134808, ,0
11,64.82,FastTapIn,0.08,0.3749011,0.6712914, ,0
11,64.84,FastTapIn,0.09999999,0.1389966,-11.79523, ,0
11,64.86,FastTapIn,0.12,0.2653193,6.316131, ,0
11,64.88,FastTapIn,0.14,0.1086618,-7.832872, ,0
11,64.9,FastTapIn,0.16,0.1505706,2.09544, ,0
11,64.92,FastTapIn,0.18,0.05912678,-4.572193, ,0
11,64.93999,FastTapIn,0.2,0.2584677,9.967045, ,0
11,64.96,FastTapIn,0.22,0.5952454,16.83888, ,0
11,64.98,FastTapIn,0.24,0.543305,-2.597019, ,0
12,66.2,FastTapIn,0.0,0.2038839,-10.13788, ,0
12,66.22,FastTapIn,0.02,0.1613304,-2.127679, ,0
12,66.24,FastTapIn,0.04,0.3264233,8.254648, ,0
12,66.26,FastTapIn,0.06,0.1639178,-8.125275, ,0
12,66.28,FastTapIn,0.08,0.2038804,1.998129, ,0
12,66.3,FastTapIn,0.09999999,0.106724,-4.85782, ,0
12,66.32,FastTapIn,0.12,0.07246418,-1.712992, ,0
12,66.34,FastTapIn,0.14,0.03455621,-1.895399, ,0
