Case,RunTime,Object,EnterTime,Velocity,Acceleration,Condition,PrepTime
11,20.44,FastTapIn,0.0,1.782245,42.83867, ,0
11,20.46,FastTapIn,0.02,0.7871555,-49.75446, ,0
11,20.48,FastTapIn,0.04,1.317868,26.5356, ,0
11,20.5,FastTapIn,0.06,0.5533134,-38.22771, ,0
11,20.52,FastTapIn,0.08,0.3359232,-10.86951, ,0
11,20.54,FastTapIn,0.09999999,0.1468795,-9.452186, ,0
11,20.56,FastTapIn,0.12,1.497516,67.53185, ,0
12,21.28,FastTapIn,0.0,0.8112828,-43.76636, ,0
12,21.3,FastTapIn,0.02,1.403059,29.58882, ,0
12,21.32,FastTapIn,0.04,0.3859474,-50.85559, ,0
12,21.34,FastTapIn,0.06,1.364378,48.92155, ,0
13,22.22,FastTapIn,0.0,0.7356688,9.907821, ,0
13,22.24,FastTapIn,0.02,0.2211063,-25.72813, ,0
14,23.18,FastTapIn,0.0,1.524189,47.00428, ,0
14,23.2,FastTapIn,0.02,0.9290199,-29.75848, ,0
14,23.22,FastTapIn,0.04,0.773024,-7.799796, ,0
14,23.24,FastTapIn,0.06,0.3908727,-19.10757, ,0
14,23.26,FastTapIn,0.08,0.6535473,13.13373, ,0
14,23.28,FastTapIn,0.09999999,1.811479,57.89657, ,0
15,24.04,FastTapIn,0.0,1.098969,-2.902347, ,0
15,24.06,FastTapIn,0.02,1.115412,0.8221626, ,0
15,24.08,FastTapIn,0.04,1.097558,-0.8926928, ,0
15,24.1,FastTapIn,0.06,0.9483063,-7.462612, ,0
15,24.12,FastTapIn,0.08,1.551876,30.17848, ,0
16,24.88,FastTapIn,0.0,3.010292,104.2687, ,0
16,24.9,FastTapIn,0.02,1.444658,-78.28169, ,0
16,24.92,FastTapIn,0.04,2.30431,42.98263, ,0
16,24.94,FastTapIn,0.06,0.08017883,-111.2066, ,0
16,24.96,FastTapIn,0.08,3.281436,160.0629, ,0
16,24.98,FastTapIn,0.09999999,0.04068526,-162.0376, ,0
17,25.82,FastTapIn,0.0,1.271928,21.50999, ,0
17,25.84,FastTapIn,0.02,2.853511,79.07916, ,0
17,25.86,FastTapIn,0.04,0.43438,-120.9565, ,0
17,25.88,FastTapIn,0.06,1.351287,45.84534, ,0
17,25.9,FastTapIn,0.08,0.5606902,-39.52984, ,0
18,26.74,FastTapIn,0.0,1.103918,-0.7937372, ,0
18,26.76,FastTapIn,0.02,0.9558045,-7.40569, ,0
18,26.78,FastTapIn,0.04,0.5730922,-19.13562, ,0
19,27.68,FastTapIn,0.0,0.9676347,-67.62568, ,0
19,27.7,FastTapIn,0.02,0.9681793,0.02723038, ,0
19,27.72,FastTapIn,0.04,0.7684639,-9.985769, ,0
19,27.74,FastTapIn,0.06,0.3544139,-20.7025, ,0
20,28.56,FastTapIn,0.0,1.043664,-63.70302, ,0
20,28.58,FastTapIn,0.02,0.6823001,-18.06818, ,0
20,28.6,FastTapIn,0.04,0.3555353,-16.33824, ,0
21,31.34,FastTapIn,0.0,1.216019,-64.42326, ,0
22,32.34,FastTapIn,0.0,39.34311,1090.033, ,0
22,32.36,FastTapIn,0.02,0.0,-1967.156, ,0
22,32.38,FastTapIn,0.04,0.6028128,30.14064, ,0
22,32.4,FastTapIn,0.06,0.5697767,-1.651809, ,0
23,33.52,FastTapIn,0.0,1.601082,53.11127, ,0
23,33.54,FastTapIn,0.02,0.7613837,-41.98491, ,0
23,33.56,FastTapIn,0.04,1.237301,23.79589, ,0
24,34.4,FastTapIn,0.0,0.8528027,22.35211, ,0
24,34.42,FastTapIn,0.02,0.6241877,-11.43075, ,0
24,34.44,FastTapIn,0.04,1.316574,34.6193, ,0
24,34.46,FastTapIn,0.06,0.6983646,-30.91045, ,0
24,34.48,FastTapIn,0.08,0.6817219,-0.8321345, ,0
25,35.36,FastTapIn,0.0,1.588209,48.10243, ,0
25,35.38,FastTapIn,0.02,0.872858,-35.76754, ,0
25,35.4,FastTapIn,0.04,1.689149,40.81458, ,0
25,35.42,FastTapIn,0.06,0.9658831,-36.16332, ,0
26,36.4,FastTapIn,0.0,2.710171,-79.91708, ,0
27,39.18,FastTapIn,0.0,1.787181,-0.8826137, ,0
27,39.2,FastTapIn,0.02,1.73354,-2.682024, ,0
28,39.88,FastTapIn,0.0,1.468773,-13.2963, ,0
28,39.9,FastTapIn,0.02,1.430988,-1.889241, ,0
29,40.76,FastTapIn,0.0,4.255875,127.85, ,0
30,41.68,FastTapIn,0.0,2.432737,67.26596, ,0
30,41.7,FastTapIn,0.02,1.23581,-59.84637, ,0
