Case,RunTime,Object,EnterTime,Velocity,Acceleration,Condition,PrepTime
11,19.88,FastTapIn,0.0,0.2641697,-20.45589, ,0
11,19.9,FastTapIn,0.02,0.2621613,-0.1004204, ,0
11,19.92,FastTapIn,0.04,0.6221339,17.99863, ,0
11,19.94,FastTapIn,0.06,0.2341788,-19.39775, ,0
11,19.96,FastTapIn,0.08,0.4698538,11.78375, ,0
11,19.98,FastTapIn,0.09999999,0.1707007,-14.95765, ,0
11,20.0,FastTapIn,0.12,0.1653406,-0.2680026, ,0
11,20.02,FastTapIn,0.14,0.01788327,-7.372869, ,0
11,20.04,FastTapIn,0.16,0.1410275,6.157212, ,0
11,20.06,FastTapIn,0.18,0.254105,5.653875, ,0
11,20.08,FastTapIn,0.2,0.19888,-2.761248, ,0
11,20.1,FastTapIn,0.22,0.546828,17.3974, ,0
11,20.12,FastTapIn,0.24,0.6825643,6.786818, ,0
12,20.94,FastTapIn,0.0,0.450608,-15.75522, ,0
12,20.96,FastTapIn,0.02,0.4414808,-0.4563615, ,0
12,20.98,FastTapIn,0.04,0.7443359,15.14275, ,0
12,21.0,FastTapIn,0.06,0.7347727,-0.4781574, ,0
12,21.02,FastTapIn,0.08,0.1226743,-30.60492, ,0
12,21.04,FastTapIn,0.09999999,0.07811307,-2.228061, ,0
12,21.06,FastTapIn,0.12,0.1492222,3.555455, ,0
12,21.08,FastTapIn,0.14,0.191814,2.129589, ,0
12,21.1,FastTapIn,0.16,0.4079171,10.80515, ,0
12,21.12,FastTapIn,0.18,0.2445178,-8.169961, ,0
12,21.14,FastTapIn,0.2,0.7863824,27.09323, ,0
12,21.16,FastTapIn,0.22,0.3524032,-21.69896, ,0
13,21.98,FastTapIn,0.0,0.8906661,19.55567, ,0
13,22.0,FastTapIn,0.02,0.4265903,-23.20379, ,0
13,22.02,FastTapIn,0.04,0.6771528,12.52812, ,0
13,22.04,FastTapIn,0.06,0.2186842,-22.92343, ,0
13,22.06,FastTapIn,0.08,0.2869701,3.414299, ,0
13,22.08,FastTapIn,0.09999999,0.07524041,-10.58649, ,0
13,22.1,FastTapIn,0.12,0.08010183,0.2430707, ,0
13,22.12,FastTapIn,0.14,0.2012886,6.059337, ,0
13,22.14,FastTapIn,0.16,0.3283699,6.35407, ,0
13,22.16,FastTapIn,0.18,0.8660922,26.88611, ,0
13,22.18,FastTapIn,0.2,0.7111382,-7.747701, ,0
14,22.98,FastTapIn,0.0,0.7648058,18.68891, ,0
14,23.0,FastTapIn,0.02,0.2875635,-23.86212, ,0
14,23.02,FastTapIn,0.04,0.2851532,-0.1205131, ,0
14,23.04,FastTapIn,0.06,0.3920629,5.345483, ,0
14,23.06,FastTapIn,0.08,0.2431953,-7.443381, ,0
14,23.08,FastTapIn,0.09999999,0.05325401,-9.497063, ,0
14,23.1,FastTapIn,0.12,0.03371803,-0.9767989, ,0
14,23.12,FastTapIn,0.14,0.2088599,8.757093, ,0
14,23.14,FastTapIn,0.16,0.1243175,-4.227118, ,0
14,23.16,FastTapIn,0.18,0.3171222,9.640234, ,0
14,23.18,FastTapIn,0.2,0.1860503,-6.553594, ,0
14,23.2,FastTapIn,0.22,0.1764621,-0.4794121, ,0
14,23.22,FastTapIn,0.24,0.8152996,31.94187, ,0
15,23.96,FastTapIn,0.0,0.4618019,-13.06144, ,0
15,23.98,FastTapIn,0.02,0.4306331,-1.558438, ,0
15,24.0,FastTapIn,0.04,0.7051268,13.72469, ,0
15,24.02,FastTapIn,0.06,0.2824866,-21.13201, ,0
15,24.04,FastTapIn,0.08,0.3941018,5.580759, ,0
15,24.06,FastTapIn,0.09999999,0.2889074,-5.259719, ,0
15,24.08,FastTapIn,0.12,0.2518264,-1.85405, ,0
