Case,RunTime,Object,EnterTime,Velocity,Acceleration,Condition,PrepTime
1,5.14,FastTapIn,0.0,0.2928395,7.360333, ,0
1,5.16,FastTapIn,0.02,0.1765658,-5.813686, ,0
1,5.18,FastTapIn,0.04,0.1739097,-0.1328051, ,0
1,5.2,FastTapIn,0.06,0.312182,6.913614, ,0
1,5.22,FastTapIn,0.08,0.05197021,-13.01059, ,0
1,5.24,FastTapIn,0.09999999,0.08056026,1.429502, ,0
1,5.26,FastTapIn,0.12,0.01080756,-3.487635, ,0
1,5.28,FastTapIn,0.14,0.0664985,2.784547, ,0
1,5.3,FastTapIn,0.16,0.0286253,-1.89366, ,0
1,5.32,FastTapIn,0.18,0.04372972,0.7552209, ,0
1,5.34,FastTapIn,0.2,0.01750515,-1.311228, ,0
1,5.36,FastTapIn,0.22,0.02045932,0.1477087, ,0
1,5.38,FastTapIn,0.24,0.02005493,-0.02021948, ,0
1,5.4,FastTapIn,0.26,0.05323911,1.659209, ,0
1,5.42,FastTapIn,0.28,0.02983362,-1.170274, ,0
1,5.44,FastTapIn,0.3,0.06119359,1.567998, ,0
1,5.46,FastTapIn,0.32,0.03608747,-1.255306, ,0
1,5.48,FastTapIn,0.34,0.03369003,-0.1198718, ,0
1,5.5,FastTapIn,0.36,0.139521,5.291546, ,0
1,5.52,FastTapIn,0.38,0.1142702,-1.262536, ,0
1,5.54,FastTapIn,0.4,0.2195435,5.263665, ,0
1,5.56,FastTapIn,0.42,0.1787806,-2.038146, ,0
2,6.88,FastTapIn,0.0,0.3193888,7.715881, ,0
2,6.9,FastTapIn,0.02,0.155277,-8.205591, ,0
2,6.92,FastTapIn,0.04,0.2203122,3.251758, ,0
2,6.94,FastTapIn,0.06,0.2221588,0.09232908, ,0
2,6.96,FastTapIn,0.08,0.1029705,-5.959412, ,0
2,6.98,FastTapIn,0.09999999,0.0227659,-4.010232, ,0
2,7.0,FastTapIn,0.12,0.02519519,0.1214645, ,0
2,7.02,FastTapIn,0.14,0.03745411,0.6129459, ,0
2,7.04,FastTapIn,0.16,0.02395837,-0.6747867, ,0
2,7.06,FastTapIn,0.18,0.0687221,2.238186, ,0
2,7.08,FastTapIn,0.2,0.009572718,-2.957469, ,0
2,7.1,FastTapIn,0.22,0.01737017,0.3898726, ,0
2,7.12,FastTapIn,0.24,0.007475241,-0.4947465, ,0
